Temperature,Wind Speed,Wind Angle,Date,Precipitation,Traffic,Pollution
4.11290564216329,0.325446652738151,232.710301064414,1980-02-22,229.882727022621,9973.65130452019,887.238690845082
3.99044640147844,1.61867959941258,74.8134141160715,1980-02-23,0,4394.72577354073,546.952768550284
5.08457678615825,0.886436149680765,79.3156297879417,1980-02-24,0,2002.51311278224,180.695904419271
4.96115071580242,1.18616278477872,189.06290327148,1980-02-25,30.3926579516267,8585.36599794379,883.800041406007
5.03672845521071,1.35716041901037,276.053449785398,1980-02-26,355.650217931026,7966.92355326566,628.027367478555
4.85503793859312,3.51352013737331,120.006235051826,1980-02-27,205.81235833384,5657.26045874279,667.762626569677
5.107408755005,2.35943754683706,82.2478247240123,1980-02-28,0,10023.5548835488,600.042358101951
4.91331999829924,1.01711968275677,87.4388231921778,1980-02-29,138.528608701894,7028.23535216235,773.598392788063
4.9346908740497,0.902790484474885,209.859953537108,1980-03-01,0,3842.62446695946,596.082059795784
6.21153968971649,0.284938196840617,255.008662682612,1980-03-02,0,4152.57535081121,417.521546246502
5.92779837115018,0.523862399670621,35.018012619186,1980-03-03,31.2663545514533,5254.46836264945,500.824376299606
5.98595119604691,0.369713778195884,325.49549166164,1980-03-04,0,9297.95235915958,725.848863513059
6.104207717227,2.03597720817653,100.851588402061,1980-03-05,103.309731312541,8788.74560419383,470.529210943435
5.94299611809326,0.60009791779442,242.505381248041,1980-03-06,31.1337257857469,2898.77565664705,318.413052190032
5.89903491930705,0.542289074271403,306.884605585052,1980-03-07,0,8631.88019420808,497.719816152004
5.84543859106759,9.91152275446727,182.201129339009,1980-03-08,173.664122470452,3230.78344416365,346.119765497907
6.89665447794833,1.42240268100289,192.335885678871,1980-03-09,81.2583383324237,4538.19888866782,208.969640862912
7.13083592962348,1.89873394981789,18.8721261608905,1980-03-10,23.1646346342639,7710.78599731289,279.945373755053
6.98508672060034,0.239164737897713,257.198879602633,1980-03-11,0,3789.18990749164,181.27372036632
6.79367571960968,0.218761733426944,86.1884114239362,1980-03-12,0,2646.26774843673,240.392393116668
7.13541460087464,2.20885110957752,211.960455785514,1980-03-13,30.0650596889178,3478.15297077133,204.866707314661
6.9579932506483,0.426807849998335,179.31625661789,1980-03-14,323.399079380467,5566.47201067243,348.008784312279
6.97999440670313,2.96479315549654,310.424027218314,1980-03-15,0,3698.67067026418,311.996986755005
8.01461222446875,0.487916687522309,259.937508812455,1980-03-16,0,4027.49815303179,353.354998028551
8.09237175000658,0.751268865434709,48.9427995731189,1980-03-17,0,8258.13831137564,584.465743451694
7.90824697214789,0.403315445368692,120.097681951235,1980-03-18,27.1262072309464,8365.12383661405,613.776387718979
8.03370117388073,1.15025641983462,159.681052307219,1980-03-19,14.6748567185328,8946.24884883259,682.289247651114
7.92528856266239,0.533785850763078,104.675365354516,1980-03-20,5.13297709718361,7290.52000284842,573.042062925676
8.09492483273598,0.668826074444919,240.312761905738,1980-03-21,0,8352.79072238801,458.3985835983
7.903873004578,4.63419339737627,88.1912811441302,1980-03-22,39.9574226315981,3799.88987302,397.388375486912
8.92836413556975,1.03465210217545,55.6616117345864,1980-03-23,0,2640.54301560816,147.346355406586
9.10339344395968,3.49785851200293,184.705093620201,1980-03-24,0,0,60
8.93561584881842,1.28975836034057,103.555330662214,1980-03-25,79.1095576813788,10854.8076702361,569.830267332103
9.0511666804242,1.68108171116105,235.43333616003,1980-03-26,0,3571.24468708181,267.364232259814
9.12914622795278,0.898447350777753,209.839364839722,1980-03-27,52.2802837361216,4073.50404881044,322.424423714712
8.99842426389352,8.0047586290433,257.982448372554,1980-03-28,478.912721127579,5729.06512566993,487.067294656466
9.0746785480761,0.507908621197773,357.178670809175,1980-03-29,0,5134.00666896142,302.433899771104
10.0667334748846,0.768359376175117,350.072866769866,1980-03-30,14.3570219968655,3404.43836912264,205.604229004086
10.1805713920422,0.601730135123732,2.52060755564543,1980-03-31,0,6707.26863909139,215.779943822583
9.85836400582951,0.932863847684704,40.1110940577691,1980-04-01,0,7461.90400541759,741.822472977074
9.90546512447372,0.235542417551073,175.577143949863,1980-04-02,0,2695.21524629087,261.911316573767
9.89880017757497,1.7109075605457,161.06212349221,1980-04-03,22.1066804747302,4058.84389355766,228.642342742461
9.97071148780603,2.75109261430838,17.2233025963897,1980-04-04,0,5865.62636734702,180.901161988952
9.95684213074959,2.23431612422447,114.241013863978,1980-04-05,79.5051995247003,1758.54552491254,140.170855407852
11.0222997467001,6.6623608045383,164.937717249902,1980-04-06,154.632537805902,2629.31963015258,131.136197353812
10.8491749946881,0.493715116289429,248.034217576363,1980-04-07,0,8422.03544660324,518.668743272948
11.1893059809314,1.79107224783284,307.478882347908,1980-04-08,271.76692280549,11576.7230618265,687.894237775201
11.0367199081881,4.27851301717146,296.44271474302,1980-04-09,0,8948.5782103616,578.01903652044
11.0305231528925,1.41708160252061,332.566350811141,1980-04-10,0,4067.65166801061,342.124675156671
10.9834287364693,0.441438877308369,124.499456955089,1980-04-11,70.5184038431091,7569.18244476509,635.048918600179
11.0722045718726,1.78986195433741,218.132343158604,1980-04-12,0,5030.63636002571,343.897122138181
11.7854191402795,0.385094984783788,203.145692833747,1980-04-13,35.7567068617261,3350.51465576971,238.429011348955
11.8749397608683,2.79379290430312,91.2136754586487,1980-04-14,31.8386873541775,9694.34906633913,424.829267514473
12.0673135458497,1.84155082038211,283.34697503039,1980-04-15,0,4126.20335994734,245.634760269432
12.1024730192919,0.900980672310403,309.904872964856,1980-04-16,130.544889259401,11465.0862017842,750.184115466579
12.0420507468075,2.26682659446032,314.048335745318,1980-04-17,0,7845.83941563417,610.496938771759
11.9254812844899,1.76297626320525,291.466664730513,1980-04-18,22.2258557118455,6059.77367615622,197.563999984967
11.925322786696,0.575343007508938,357.638905708434,1980-04-19,69.7150834447917,3676.24854943249,60.5931211909425
13.1280136091044,6.00676781106851,168.521694899925,1980-04-20,0,3595.33513422976,130.721154659981
12.9125877165313,0.311799117554499,357.010471006794,1980-04-21,166.9251170071,9597.6833447033,436.160547098314
13.1081390505016,0.356523726736539,73.1025990068746,1980-04-22,44.6846313418994,4414.50173579928,259.515645203363
12.961447510842,0.555887953780335,229.127644590565,1980-04-23,0,9165.70692865879,662.782299188998
12.9265903881931,3.05018846499058,120.006178510757,1980-04-24,0,9429.56087729235,533.807225777359
12.9348309174652,0.118745663146386,208.157316300448,1980-04-25,277.236200083946,10906.8925032709,645.871215495531
13.3250527175808,2.79467840790344,16.7922881700608,1980-04-26,0,3753.01274485094,179.141802825716
13.8559014593218,1.88738118226065,27.2715325177882,1980-04-27,84.4999055302711,3089.93802977374,94.3873155821279
14.0547525770591,4.217151042425,349.972243612488,1980-04-28,0,4934.50755522696,159.330838847882
14.0542132420728,2.46599463988074,128.665858964246,1980-04-29,0,5429.66871208001,489.37858859869
13.9728757948645,0.575614753030184,293.832365524041,1980-04-30,0,8221.05923414591,662.568068802129
14.0184610313206,4.10004499135692,192.777439605718,1980-05-01,124.733842594508,9291.25333820454,733.760906855311
14.0068191567429,1.78195736132027,242.31181847768,1980-05-02,799.569528717755,9478.08502305665,656.169051913953
14.0854165938827,2.06258750655924,162.018257773792,1980-05-03,0,3014.66041581117,207.770376004666
14.9666445252751,0.360982088867763,286.107023649204,1980-05-04,0,3864.68297990323,316.854784812527
15.0575085347044,0.493902969457214,338.002685518115,1980-05-05,0,5990.80374684217,385.526525766361
14.9532964714169,0.936956638230408,48.8682140663244,1980-05-06,34.5929452872251,7403.77120278613,370.62134614063
14.9108137160869,0.609042192730388,317.291164291963,1980-05-07,76.1090338150283,7181.55443275183,465.729315937143
15.0631529369054,0.23031709983253,18.5738563208617,1980-05-08,61.3694524564341,8107.01659803771,395.605803240724
14.87509712326,0.499070188222796,80.0055036147072,1980-05-09,0,5574.45748899887,486.636935612778
14.9167756875301,2.1900170819525,43.1000211966335,1980-05-10,0,1987.37390908028,202.419598810384
16.0785955008348,3.83650949907584,292.51372357281,1980-05-11,0,6086.55297899063,403.770045888381
16.0784507463826,0.696433528441355,8.99936480420561,1980-05-12,0,874.817064449339,113.972582033656
15.9845868537855,1.72338807036943,191.350961273909,1980-05-13,66.6748661468519,4925.90514134777,350.085918549561
16.0802068354923,0.461579199260384,13.9831994362629,1980-05-14,0,4322.51934563864,251.466674701966
15.9557237766398,0.867301687555339,289.45543588609,1980-05-15,3.21794725681883,2562.80455494714,191.334719851013
16.1098215012285,0.814082565383559,312.936597644034,1980-05-16,0,11116.1241943378,733.964406490507
16.0311111125443,1.24732997836532,350.802637321759,1980-05-17,334.828994816411,3778.0628993826,168.701074097143
16.8733490523592,0.201754591154869,197.246749258333,1980-05-18,0,4357.77767769237,434.146072938971
16.9831032173189,2.02391029676598,206.009274376517,1980-05-19,440.042739920159,5040.85264734877,267.291466242281
17.0950490680282,0.643756252449713,211.708434548546,1980-05-20,0,7020.32373379239,619.011016182329
17.1244720041837,0.212802522499923,346.610519282418,1980-05-21,0,5265.46516161525,191.558476471305
16.8869320070687,0.768633087071587,237.129204979652,1980-05-22,0,7893.33525449651,512.474842410388
17.0516473893115,1.69678687102708,21.3714049124791,1980-05-23,0,5954.37946675765,319.695699197941
16.9723281876183,2.14278425611182,246.38829386509,1980-05-24,208.028116018291,3886.2484796224,224.552890896722
17.7937631044224,0.761976697788648,258.551306804539,1980-05-25,19.4842863207575,2328.93644610512,248.01886313695
17.8463290042732,2.28683557861012,175.589328611839,1980-05-26,0,6398.82204652797,431.199292442749
17.8485325258444,0.209867390498845,275.553921307439,1980-05-27,79.5278971026032,4774.48360500344,361.763717222993
17.9649507088223,0.824503503416452,205.159043191457,1980-05-28,0,4380.36657475836,309.178917362644
17.8997001338193,0.955877840051695,334.069825480388,1980-05-29,0,1718.14200967829,60
17.8672092193718,0.920573653916592,45.5188965673584,1980-05-30,0,3945.1664042149,414.500258429441
18.1011627188842,1.10553200900282,226.182364311223,1980-05-31,201.023323199785,2403.17984213925,210.917662454543
18.8471329129891,0.500453454734502,244.819405914022,1980-06-01,0,4737.81156277733,394.041744105643
18.8564881017829,0.824246840040709,99.0319997849941,1980-06-02,0,10434.6502751774,826.810858483998
19.0216004515074,3.79703305251382,176.862500714739,1980-06-03,0,6276.28730326947,407.432063546675
19.0597862712981,1.57620559679666,317.087621417089,1980-06-04,5887.53328305756,4672.29690249496,278.22895981852
19.0680493401944,0.572760045243269,276.333085548961,1980-06-05,0,6712.04845080069,480.410176716703
19.1176918447505,3.52434644614169,104.763813923672,1980-06-06,64.0971861158437,11019.4339274736,641.001504693962
18.9820733662586,0.339228624523309,142.198804633341,1980-06-07,138.202176360754,5117.91602985486,458.110124264648
19.8914800214959,0.971853680221132,244.612462561909,1980-06-08,0,3626.97494325573,268.894141179268
19.9217040490899,1.2627861349841,53.9695973466201,1980-06-09,237.65443066562,8031.55295301483,478.036885299952
19.9945595406721,1.88439798982362,100.904090368643,1980-06-10,18.5115943436636,11735.9520225622,674.543146786853
19.9469615139419,0.243335874295882,113.455500423389,1980-06-11,0,12110.6745342293,732.290716486721
20.10522194138,0.285532870193322,255.667714621976,1980-06-12,18.1679885169699,8497.27852348554,700.91046797396
20.0709900025797,1.74433141673867,153.521336487052,1980-06-13,0,3683.58047007018,367.217301705539
20.1190372240918,0.361473434112712,99.5336770413271,1980-06-14,37.5341959527752,2157.88835443531,165.216562909169
21.008931066682,1.16930242865208,223.16706838309,1980-06-15,25.9453655664198,3437.01630914088,230.259175645459
21.0448359537265,0.590060014318141,104.928416039156,1980-06-16,0,6523.25002648078,370.737225667602
20.9691976592784,2.26276212773504,253.629068738298,1980-06-17,392.945912856291,11957.5956561056,697.458761350051
21.0215507519364,0.434490760725436,82.3820542299212,1980-06-18,68.7046711183066,5497.05330059961,419.235493147337
20.9630455897259,0.991855280487846,177.931710225036,1980-06-19,8.10294999047501,6908.9405433462,553.379480848505
21.0505021299719,0.0280728905418602,156.005947053712,1980-06-20,0,7533.63174550915,686.49926940699
21.1407170074337,0.384994206235724,293.568239333099,1980-06-21,0,4235.53082799372,163.670188943607
21.9980948711132,3.49287534093145,108.053210585839,1980-06-22,161.212419312933,4796.52034104189,465.79316280124
22.0341726263817,3.22630047633781,18.3099032421346,1980-06-23,34.0029094396722,5145.91808001785,70.1419421589903
21.8502807510415,2.7203985371072,310.899081212076,1980-06-24,122.755594252498,5748.58082615884,232.847081407326
21.8623298118172,0.179193361984671,314.593905527546,1980-06-25,116.864776678323,7709.07694488312,595.372634933789
22.2691285666915,4.20416777896535,325.443677505091,1980-06-26,77.2901562136146,9639.03832908987,790.395203820229
22.0687463883455,5.06278684079175,185.875979140091,1980-06-27,38.7354789700433,6169.27588875786,564.101540863959
22.1289520931378,1.65902515379606,137.255168350483,1980-06-28,337.489301843583,3647.61288948978,219.776094957976
22.8721285446164,5.94876284184886,285.091191928458,1980-06-29,92.6236608845455,6131.69438613318,408.660186658807
22.9261672873035,6.35983746511897,107.103307067018,1980-06-30,254.335835958242,4562.71740212492,522.082604294784
23.0339023165898,3.28589153395896,284.173144881805,1980-07-01,220.466108777221,6892.83708141168,370.896570819951
23.0929612416325,0.979831992899253,200.274871527778,1980-07-02,0,8126.70719867443,572.345684410347
23.0739987936667,0.784802841709043,335.005649112373,1980-07-03,0,9202.29321532907,581.144220363703
22.9305635080192,1.95906826071154,341.430334383738,1980-07-04,64.6419123866747,6121.78832630008,210.592725907812
22.9037098785408,1.76995810550971,193.440775812447,1980-07-05,43.8104926578169,2670.35547756991,207.174218391343
21.7860382395145,0.124297594772108,228.376846812675,1980-07-06,0,4012.71098588867,314.828173724162
22.0622213225364,1.89657596800296,304.341341964383,1980-07-07,349.1134719893,7196.08707622991,604.504222584763
22.014077211778,1.70417514198787,144.823362722559,1980-07-08,15.0842550946692,9273.92687794653,580.636705053416
22.0420249492435,4.07038329958188,1.69518273529065,1980-07-09,0,5927.48853321089,253.074790640818
21.9818466370226,0.718619190564747,203.900729779396,1980-07-10,0,6376.40077677037,449.002989738462
22.0804491118494,5.65827024145046,342.908615197462,1980-07-11,44.0175198941037,8424.3103431926,384.311309723089
21.99133387425,0.557185098076275,269.240338565176,1980-07-12,0,3158.20323536446,138.813761303888
21.2280849076282,0.775187019170529,211.258577854323,1980-07-13,0,5109.98725385515,426.282852654396
20.978474649881,0.70539562711395,58.0395828092707,1980-07-14,0,5839.90508528066,409.302188360417
21.0143681138952,3.43858484144783,357.106147752436,1980-07-15,65.8601195932627,7868.56038631305,551.427865515456
20.962151024175,0.597039698941193,10.9392304362023,1980-07-16,0,7859.41301163949,385.873381293543
21.1072768489692,0.926920087527051,142.899493911549,1980-07-17,0,3179.63337770282,237.703565502116
21.0865650788741,0.38278885852345,30.632907353242,1980-07-18,98.7851323070071,6156.73909781932,407.929793743653
20.9829347251283,0.344777364830649,284.674046267658,1980-07-19,0,3880.55136480564,282.682200153588
19.9889157575872,0.314869159975503,356.33050629722,1980-07-20,0,4425.32450333148,232.226421080725
20.0419174424627,0.518476742942893,203.318350986821,1980-07-21,0,7057.43360639191,476.482028087632
19.9587030597855,1.28212170191811,279.897412581123,1980-07-22,89.2699613617733,8248.99006475905,462.8624829336
19.8238621013003,0.591730817622839,60.247304854395,1980-07-23,0,6185.29711184355,476.349560959871
19.9561739457946,2.77865169713653,321.228161645918,1980-07-24,0,7791.27841160269,397.706766051131
19.9654638641054,0.874213955309224,45.1663055118775,1980-07-25,0,8949.47719502163,556.424508519775
19.8829697385951,0.923712670332756,299.333585884342,1980-07-26,0,3754.95180129982,373.348940663174
18.9989114735208,1.24769536900043,13.1135404760667,1980-07-27,161.731809439872,3265.92809110728,209.636272328483
19.2062457276852,0.166027611933983,260.630206298227,1980-07-28,0,8431.00663825486,527.16961194785
19.0119304526929,1.48243474695279,274.86230514591,1980-07-29,20.2574339632571,10205.368887948,770.889967407548
19.0305116621003,0.813525311734931,28.4797880295826,1980-07-30,0,4634.65990168617,209.776818052848
18.9323272730286,2.743834894132,204.707700819875,1980-07-31,0,6282.07593381261,372.064008837387
18.9891659660813,1.49543796312984,285.71812669583,1980-08-01,0,4050.67687934564,292.906375612702
19.0962864552994,1.56969038343123,167.700526360138,1980-08-02,0,5094.40604209792,315.592670685598
17.8638893364142,1.95250056636255,334.652189784056,1980-08-03,0,4650.68710300292,516.937855971663
17.9704188127125,0.566565894019646,10.9262267321349,1980-08-04,35.6047081129802,7473.01407336488,310.257072523459
18.0200685498255,1.01667129557128,187.709300214116,1980-08-05,0,7633.07212749145,581.713317279935
18.0397349333744,2.55163580278429,156.796306446559,1980-08-06,0,6872.80838422527,316.175786800722
17.8823140273249,1.64561158272237,13.989841305348,1980-08-07,39.7546685547457,12919.16642865,580.757548661433
18.1792260709296,1.62518267117145,228.75420918173,1980-08-08,0,8540.86209897847,574.181939825078
17.838563104733,0.808146787302327,255.622949547313,1980-08-09,123.205599067538,4971.7848124105,286.087491141126
16.9650709457026,4.22067700783138,109.577169698466,1980-08-10,353.270617151111,4845.27885257611,430.478497044377
16.8499444209148,3.82277158544191,71.3934224544025,1980-08-11,0,4302.53864304914,357.233751483244
16.852330738851,14.86261366819,163.719073651299,1980-08-12,638.171931649737,4285.61156932104,132.646119491531
17.0425462915475,3.20788578706849,167.401766773254,1980-08-13,0,3773.60165635536,242.834074236431
17.042442776677,0.692690325946615,154.21872708462,1980-08-14,87.1112141917145,6475.79571624569,490.179062679933
16.8792062015278,1.29755033170235,143.653653461488,1980-08-15,155.790453080291,8998.46332627982,606.116801452857
16.9935278106782,0.277479694106733,343.929320364302,1980-08-16,19.5038057941793,2942.62680279018,49.0332809471146
16.0101677614932,0.432474419822981,157.344951406075,1980-08-17,185.14277171139,3833.9335360725,149.542760549244
16.1229969003186,1.49598828213996,311.981414056912,1980-08-18,85.2489142340223,8604.32563128635,536.828715062422
16.1234205623804,1.30284375487487,41.0910392255141,1980-08-19,373.777950547873,6253.06897178822,410.035869818774
15.9274189353167,1.71136438549745,129.43607168104,1980-08-20,0,3745.61867945651,262.325375162946
16.1402946519649,2.19660329097276,270.175995343082,1980-08-21,0,11808.3987461162,833.194638700043
15.9020848279383,0.388154464532702,33.2926544118513,1980-08-22,110.433033616123,5885.78664444095,236.586675533458
16.0153849256863,1.43298679852746,245.154243566768,1980-08-23,73.4473533425439,4117.44421450908,189.536350882397
15.0235143313814,0.816578429726188,220.252039357752,1980-08-24,0,5199.33652068057,471.972443428483
14.8349664918549,0.187033091672948,143.981685583958,1980-08-25,253.329858698953,3636.26624764427,120.722658192668
15.04113110864,0.228484395527098,345.034489138845,1980-08-26,163.412403498165,5090.10841821853,293.637929222773
14.9784570697053,0.705934242327098,0.281512640701547,1980-08-27,114.739171054222,3516.39616331278,64.8031323506342
15.0427545362332,1.03238604946037,326.493250596308,1980-08-28,123.863382748007,5399.13289003837,528.530724609768
15.1266091223398,0.117634757325906,11.4046775245415,1980-08-29,0,12644.2246355566,642.868193780149
14.9952269673522,0.345211400502858,74.3254565524192,1980-08-30,22.2816710592068,4335.04347690023,219.953874669721
14.0189653609523,1.76740829102626,68.7110613733746,1980-08-31,88.5358709416531,3715.13631481546,110.249988223385
13.9495121298623,0.71107155648817,244.868789068896,1980-09-01,97.2387810752839,5300.87182635532,219.562463438077
14.0530093856253,8.85282905242962,247.756750841039,1980-09-02,1051.92887974828,4414.04451883554,272.722522971473
13.9343391217002,5.25260242640479,170.065412151375,1980-09-03,53.2001444242063,1674.22694344422,201.364221024307
13.8460665157922,6.78263298951093,79.875602117782,1980-09-04,84.4591547260071,7164.04732429865,631.576142916955
13.8657474782765,1.95203155850475,323.401826222796,1980-09-05,0,9176.47450884821,594.749782627741
13.9500598254482,2.10933916415299,197.731824758503,1980-09-06,165.274314507713,4213.84999573072,274.464000925907
12.7913049917246,0.37011955780008,54.7920225472817,1980-09-07,55.7439903403321,4269.53858552013,403.515232608026
12.9327920679696,0.79353089327372,78.4820329403907,1980-09-08,2.18003686556101,8406.607375561,455.526366881791
12.9646940824074,2.21698938857284,14.4366436309005,1980-09-09,0,9339.96650708272,422.825641115194
13.0128196778503,2.48670823141487,134.53932468748,1980-09-10,0,9552.0452260155,647.914508419007
12.9377553450905,1.92408733742712,300.832150602261,1980-09-11,128.157335280042,6600.28953774943,444.779547774426
13.1482931818992,0.36989413274882,111.899613893957,1980-09-12,0,7029.58949597078,315.432534937176
13.2462998018963,1.69618829165449,266.15035711634,1980-09-13,0,3585.69796368306,283.928917918346
12.0296157792929,2.89634148971714,347.99203604715,1980-09-14,187.006371495067,5045.28278579429,329.524030054083
12.2025525627342,1.16689510232724,70.2163987564019,1980-09-15,0,4017.45635895394,442.106396947639
12.1102684181867,0.534386127989305,166.892368877483,1980-09-16,250.918081007876,7610.69894017225,550.009683109937
11.7758810626959,0.125538754375393,160.787525955376,1980-09-17,45.6489774409651,5799.1326475319,408.354375922897
12.1745078551018,1.49641114537011,323.817704666675,1980-09-18,0,7852.77823397843,595.765596620032
12.0725104730564,1.04704942262538,37.4805281566612,1980-09-19,181.087920658548,6709.85407470731,375.081262842727
11.8363701765629,1.2594440584669,17.9508742721441,1980-09-20,0,4696.88594922287,259.464351715891
10.9590015838104,0.98552862418625,270.231923045958,1980-09-21,0,3358.83832425042,321.560733355358
11.0030017389066,1.61883817448959,262.861780626367,1980-09-22,0,6939.89849624103,444.058439291814
11.0760827462241,0.50563110818854,222.570018971026,1980-09-23,0,3252.07476871784,337.949645283958
11.0177712736583,0.653315526616324,253.532695939582,1980-09-24,179.271397992414,6726.88818624343,406.2265786359
10.9876336127488,0.397998052413558,137.254646109481,1980-09-25,0,3100.55713411998,356.34595198268
11.066877246223,1.79466033718522,106.021352810157,1980-09-26,26.514187883621,11283.134310436,755.374386843469
10.9639087593484,0.287597909022446,106.67378361774,1980-09-27,0,4306.7847477821,276.866488450705
10.0140785461028,0.2296219838026,113.611558902191,1980-09-28,0,4006.90184089379,386.936468725883
9.94741202033116,2.11225916711364,113.698418045468,1980-09-29,49.5646991291295,8852.43339169453,794.055836171386
9.99079358770361,0.821314983111413,53.1446317430939,1980-09-30,0,8052.33436759403,650.193269561102
10.1357661671876,0.0269461858040001,121.435610168094,1980-10-01,0,8703.20111145755,622.850010552527
10.1802706820511,2.03709284860851,309.386433151398,1980-10-02,0,8840.42262660785,676.635887436008
10.1060518709503,0.686752660334814,39.9745461043316,1980-10-03,0,914.152731119458,152.259950185589
10.0166547509534,0.162371566312724,146.497242724479,1980-10-04,0,3859.38427621117,563.074342077124
